"PlayerID","PlayerName","Jersey","SchoolName","Height","Weight","DraftYear","JetPosition","pff_PLAYID","GameKey","pff_TEAM","pff_POSITION","pff_GAMEPOSITION","pff_PFFGRADE","pff_ROLE","pff_ASSIST","pff_BATTEDPASS","pff_BOXPLAYER","pff_CAUSEDFLAG","pff_DEFTECHNIQUE","pff_DROPPEDINTERCEPTION","pff_FIRSTCONTACT","pff_FIRSTCONTACTBLOCKED","pff_FORCEDFUMBLE","pff_FUMBLERECOVERED","pff_HIT","pff_HURRY","pff_INTERCEPTION","pff_MISSEDTACKLE","pff_MISSEDTACKLEONQB","pff_PASSBREAKUP","pff_PENALTY","pff_PFFPENGRADE","pff_PLAYERDEPTH","pff_PRESS","pff_PRESSURE","pff_PRIMARYCOVERAGE","pff_SACK","pff_SECONDARYCOVERAGE","pff_STOP","pff_TACKLE","pff_TOUCHDOWN","pff_CONTESTEDCATCH","pff_INCOMPLETIONREASON","pff_MISSEDTACKLEDETAIL","BlockID","BlockName","BlockLevel","BlockType","CovAsmt","MUID","Matchup","NGSMUID","CoverageOrder","Open","HighestCovProb","NGSMatchup","PFFVAR","EPAR"
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950639,59072,"PHI","ROLB","DLE","0","Run Defense","","","Y","","42","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52934,"Sean McKeon","LOS","BK",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.09
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950646,59072,"PHI","RE","DLE","0","Pass Rush","","","Y","","29","","","","","","","","","","","","","","0","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.1
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950654,59072,"PHI","REO","DLE","0","Pass Rush","","","Y","","32","","","","","","","","","","","","","","0","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.07,-0.44
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950661,59072,"PHI","DLT","DLE","0","Run Defense","","","Y","","16","","","","","","","","","","","","","","0","","","","","","","","","","",NA,41242,"Zack Martin","LOS","PH",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.06
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950666,59072,"PHI","LEO","DLE","0","Pass Rush","","","Y","","08","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.05
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950674,59072,"PHI","LEO","DLE","0","Pass Rush","","","Y","","07","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.07,-0.12
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950712,59072,"PHI","LOLB","DLE","0.5","Run Defense","","","Y","","01","","Y","Y","","","","","","","","","","","0","","","","","","Y","Y","","","",NA,54594,"Jake Ferguson","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.42
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950719,59072,"PHI","LE","DLE","0","Pass Rush","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.04,-0.1
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950725,59072,"PHI","LEO","DLE","0","Run Defense","","","Y","","08","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","MN",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.07
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950730,59072,"PHI","REO","DLE","-0.5","Run Defense","","","Y","","37","","","","","","","","","","","","","","0","","","","","","","","","","",NA,46206,"Dalton Schultz","LOS","CM",NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.18
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950792,59072,"PHI","ROLB","DLE","0.0","Run Defense","","","Y","","38","","","","","","","","","","","","","","0","","","","","","","","","","",NA,46206,"Dalton Schultz","LOS","RH",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.09
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950797,59072,"PHI","REO","DLE","0","Pass Rush","","","Y","","38","","","","","","","","","","","","","","0","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.12
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950801,59072,"PHI","REO","DLE","0","Pass Rush","","","Y","","35","","","","","","","","","","","","","","0","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.07,-0.12
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950913,59072,"PHI","ROLB","DLE","0","Run Defense","","","Y","","38","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52425,"CeeDee Lamb","BF","RO",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.04
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950917,59072,"PHI","REO","DLE","0","Pass Rush","","","Y","","36","","","","","","","","","","","","","","0","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.12
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950921,59072,"PHI","DLT","DLE","0","Pass Rush","","","Y","","16","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PA",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.04
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4950925,59072,"PHI","DRT","DLE","0","Pass Rush","","","Y","","28","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","PT",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.07
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951099,59072,"PHI","DRT","DLE","0","Run Defense","","","Y","","28","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","MN",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951102,59072,"PHI","LEO","DLE","0","Run Defense","","","Y","","07","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","MN",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.04
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951104,59072,"PHI","LEO","DLE","0","Pass Rush","","","Y","","08","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","SW",NA,NA,NA,NA,NA,NA,NA,NA,-0.07,0.29
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951135,59072,"PHI","LOLB","DLE","0","Run Defense","","","Y","","04","","","","","","","","","","","","","","0","","","","","","","","","","",NA,46150,"Michael Gallup","SL","HL",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.04
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951139,59072,"PHI","LEO","DLE","0","Pass Rush","","","Y","","06","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.12
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951144,59072,"PHI","LEO","DLE","0.5","Pass Rush","","","Y","","09","","","","","","","Y","","","","","","","0","","Y","","","","","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.15
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951147,59072,"PHI","LEO","DLE","0.5","Pass Rush","","","Y","","07","","Y","","","","","","","","","","","","0","","Y","","Y","","Y","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.94
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951150,59072,"PHI","LEO","DLE","0.5","Pass Rush","","","Y","","07","","","","","","","Y","","","","","","","0","","Y","","","","","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.14
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951229,59072,"PHI","REO","DLE","0","Pass Rush","","","Y","","34","","","","","","","","","","","","","","0","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PA",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.09
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951235,59072,"PHI","REO","DLE","0","Pass Rush","","","Y","","38","","","","","","","","","","","","","","0","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951238,59072,"PHI","LOLB","DLE","0","Pass Rush","","","Y","","03","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.04
35452,"GRAHAM, BRANDON",55,"MICHIGAN",6013,268,2010,"DE",4951241,59072,"PHI","LOLB","DLE","0","Coverage","","","Y","","05","","","","","","","","","","","","","","0","","","","","","","","","","",NA,NA,NA,NA,NA,"HCL",47911,"Tony Pollard",47911,1,0,0.997217416763306,"Tony Pollard",0.03,0
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950563,59072,"PHI","NT","NT","0.0","Run Defense","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","RH",NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.13
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950568,59072,"PHI","NLT","NT","-0.5","Run Defense","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,41242,"Zack Martin","LOS","CM",NA,NA,NA,NA,NA,NA,NA,NA,-0.11,-0.13
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950573,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.06
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950579,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.1
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950684,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PA",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950689,59072,"PHI","NRT","NT","0","Run Defense","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","DN",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.04
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950699,59072,"PHI","NLT","NT","0","Run Defense","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","CM",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.03
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950707,59072,"PHI","NRT","NT","0.5","Pass Rush","","","Y","","23","","","","","","","Y","","","","","","","0","","Y","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,0.24,-0.01
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950712,59072,"PHI","NT","NT","0.5","Run Defense","Y","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","CU",NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.04
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950730,59072,"PHI","DRT","NT","0","Run Defense","","","Y","","24","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","MN",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.09
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950792,59072,"PHI","NT","NT","0","Run Defense","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.03
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950893,59072,"PHI","NLT","NT","0","Run Defense","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.03
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950896,59072,"PHI","NLT","NT","0","Pass Rush","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.06
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950900,59072,"PHI","NLT","NT","-0.5","Run Defense","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,-0.16,-0.03
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950906,59072,"PHI","NT","NT","0.5","Run Defense","","","Y","","22","","Y","Y","","","","","","","","","","","0","","","","","","Y","Y","","","",NA,47873,"Connor McGovern","LOS","CM",NA,NA,NA,NA,NA,NA,NA,NA,0.19,1.29
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950913,59072,"PHI","NT","NT","0.5","Run Defense","","","Y","","22","","Y","Y","","","","","","","","","","","0","","","","","","Y","Y","","","",NA,41242,"Zack Martin","LOS","DN",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.76
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950930,59072,"PHI","NRT","NT","0.0","Run Defense","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","CM",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.09
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950936,59072,"PHI","NLT","NT","0.5","Run Defense","","","Y","","21","","","","","","","","","","","","","","0","","","","","","Y","Y","","","",NA,52554,"Tyler Biadasz","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.91
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4950940,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.33
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951018,59072,"PHI","NRT","NT","0","Pass Rush","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.1
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951025,59072,"PHI","NT","NT","1.0","Run Defense","","","Y","","22","","","","","","","","","","","","","","0","","","","","","Y","Y","","","",NA,52554,"Tyler Biadasz","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.41
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951084,59072,"PHI","NT","NT","0","Run Defense","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","Y","","","",NA,52554,"Tyler Biadasz","LOS","BK",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.24
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951089,59072,"PHI","NT","NT","0.5","Run Defense","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","DN",NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.06
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951092,59072,"PHI","NLT","NT","-0.5","Run Defense","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,-0.26,-0.13
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951094,59072,"PHI","NRT","NT","0","Run Defense","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","CU",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.18
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951097,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PA",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.07
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951135,59072,"PHI","NRT","NT","0","Run Defense","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","DN",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.03
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951212,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PT",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.07
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951217,59072,"PHI","NRT","NT","0","Pass Rush","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.04,-0.1
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951238,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.07
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951241,59072,"PHI","NLT","NT","0","Pass Rush","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.1
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951274,59072,"PHI","NT","NT","0","Pass Rush","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.1
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951278,59072,"PHI","NRT","NT","0","Pass Rush","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.06
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951298,59072,"PHI","NT","NT","0","Run Defense","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47873,"Connor McGovern","LOS","HL",NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.09
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951302,59072,"PHI","NRT","NT","0","Pass Rush","","","Y","","23","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PT",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.04
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951312,59072,"PHI","NLT","NT","0","Lined up Defense","","","Y","","21","","","","","","","","","","","","","","0","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35485,"JOSEPH, LINVAL",72,"EAST CAROLINA",6044,319,2010,"DT",4951331,59072,"PHI","NT","NT","0","Run Defense","","","Y","","22","","","","","","","","","","","","","","0","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950639,59072,"PHI","LE","LE","0","Run Defense","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","CM",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.05
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950646,59072,"PHI","LE","LE","0","Pass Rush","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,41242,"Zack Martin","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.11
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950684,59072,"PHI","LE","LE","0","Pass Rush","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PA",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.04
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950689,59072,"PHI","DLT","LE","0","Run Defense","","","Y","","16","","","","","","","","","","","","","","0","","","","","","","","","","",NA,41242,"Zack Martin","LOS","BK",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950699,59072,"PHI","LE","LE","0.5","Run Defense","","","Y","","14","","Y","","","","","","","","","","","","0","","","","","","Y","Y","","","",NA,37082,"Tyron Smith","LOS","MN",NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.93
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950707,59072,"PHI","DLT","LE","0","Pass Rush","","","Y","","16","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","CL",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.26
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950893,59072,"PHI","LE","LE","0","Run Defense","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","CU",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950896,59072,"PHI","LE","LE","0","Pass Rush","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,41242,"Zack Martin","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.06
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950900,59072,"PHI","LE","LE","0","Run Defense","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","CU",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950906,59072,"PHI","DLT","LE","0.0","Run Defense","","","Y","","17","","","","","","","","","","","","","","0","","","","","","","","","","",NA,41242,"Zack Martin","LOS","RH",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.12
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4950908,59072,"PHI","LE","LE","0","Pass Rush","","","Y","","14","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PT",NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.11
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4951097,59072,"PHI","LE","LE","0","Pass Rush","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","PA",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.08
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4951099,59072,"PHI","DLT","LE","-0.5","Run Defense","","","Y","","16","","","","","","","","","","","","","","0","","","","","","","","","","",NA,37082,"Tyron Smith","LOS","MN",NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.02
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4951102,59072,"PHI","DLT","LE","0","Run Defense","","","Y","","19","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","CM",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4951135,59072,"PHI","DLT","LE","0","Run Defense","","","Y","","16","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","BK",NA,NA,NA,NA,NA,NA,NA,NA,-0.01,-0.05
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4951139,59072,"PHI","LE","LE","0","Pass Rush","","","Y","","15","","","","","","","","","","","","","","0","","","","","","","","","","",NA,41242,"Zack Martin","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.11
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4951144,59072,"PHI","DLT","LE","0","Pass Rush","","","Y","","19","","","","","","","","","","","","","","0","","","","","","","","","","",NA,52554,"Tyler Biadasz","LOS","PA",NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.07
35441,"SUH, NDAMUKONG",74,"NEBRASKA",6037,307,2010,"DT",4951147,59072,"PHI","DLT","LE","0.5","Pass Rush","","","Y","","19","","","","","","","","","","","","","","0","","Y","","Y","","","","","","",NA,41242,"Zack Martin","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.97
